name,sport,age_min,age_max,start_date,end_date,address,city,state,zip,description,price_text,day_or_overnight,skill_level,spots_status,contact_email,contact_phone,website_url,lunch_included,aftercare_available,program_type,registration_deadline,schedule_text,confidence
"Nike Volleyball Camp at Temple University - Attacking Clinic (July 30, 2026)",volleyball,12,18,2026-07-30,2026-07-30,1800 N Broad St,Philadelphia,PA,19121,"Join us this summer at Temple University for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Linda Hampton-Keith, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 6-18, this camp in Pennsylvania is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Philadelphia—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$29,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-temple-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Temple University - Owl Experience Clinic (July 31, 2026)",volleyball,14,18,2026-07-31,2026-07-31,1800 N Broad St,Philadelphia,PA,19121,"Join us this summer at Temple University for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Linda Hampton-Keith, while enjoying a supportive and exciting atmosphere. Open to girls and boys, ages 6-18, this camp in Pennsylvania is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Philadelphia—sign up today!RATED AS A TOP 10 NIKE VOLLEYBALL CAMP IN 2025. The Top-Rated Camp &amp; Director Awards recognize and celebrate directors who deliver exceptional, BEST-IN-CLASS experiences for both campers and parents. Winners are determined through a detailed analysis of thousands of post-camp parent reviews, with the goal of amplifying positive word-of-mouth, boosting camp enrollment, and reinforcing parents’ confidence that their investment was worthwhile.",$199,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-temple-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Duquesne University - All Skills Camp (July 13–16, 2026)",volleyball,10,16,2026-07-13,2026-07-16,600 Forbes Ave,Pittsburgh,PA,15282,"Join us this summer at Duquesne University for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Steve Opperman, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Pittsburgh is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Pennsylvania—sign up today!",$535,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-duquesne-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Duquesne University - Prospect High School Tryout Clinic (July 17, 2026)",volleyball,14,18,2026-07-17,2026-07-17,600 Forbes Ave,Pittsburgh,PA,15282,"Join us this summer at Duquesne University for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Steve Opperman, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-18, this camp in Pittsburgh is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in Pennsylvania—sign up today!",$155,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/volleyball-camp-duquesne-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Greenville High School -  (June 1–4, 2026)",volleyball,10,16,2026-06-01,2026-06-04,1 Vardry St,Greenville,SC,29601,"Join us this summer at Greenville High School for fun and learning on the court! Campers of all abilities will train with Varsity Volleyball Coach, Haleigh Smith, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this camp in Greenville is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in South Carolina—sign up today!",$445,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-greenville-high-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Greenville High School -  (July 20–24, 2026)",volleyball,10,16,2026-07-20,2026-07-24,1 Vardry St,Greenville,SC,29601,"Join us this summer at Greenville High School for fun and learning on the court! Campers of all abilities will train with Varsity Volleyball Coach, Haleigh Smith, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-16, this camp in Greenville is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out in South Carolina—sign up today!",$445,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-greenville-high-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Lexington - All Skills Camp (June 23–25, 2026)",volleyball,7,15,2026-06-23,2026-06-25,213 Barr Rd,Lexington,SC,29072,"Join us this summer in South Carolina for an exciting and fun-filled volleyball experience! Campers of all skill levels will train with an elite coaching staff in a positive, supportive environment. Open to girls ages 7–17, this camp focuses on building confidence, improving fundamentals, and making new friends. With engaging drills and friendly game play, every session is designed to help athletes grow and enjoy the sport they love. Don’t miss out this summer—register today!",$275,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-lexington,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp in Lexington - Advanced Camp (July 21–23, 2026)",volleyball,11,17,2026-07-21,2026-07-23,213 Barr Rd,Lexington,SC,29072,"Join us this summer in South Carolina for an exciting and fun-filled volleyball experience! Campers of all skill levels will train with an elite coaching staff in a positive, supportive environment. Open to girls ages 7–17, this camp focuses on building confidence, improving fundamentals, and making new friends. With engaging drills and friendly game play, every session is designed to help athletes grow and enjoy the sport they love. Don’t miss out this summer—register today!",$275,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-lexington,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at The Bolts Sports Performance (Formerly Fieldhouse USA Mansfield) - All Skills Camp (July 13–16, 2026)",volleyball,10,18,2026-07-13,2026-07-16,1855 Lone Star Rd,Mansfield,TX,76063,"Experience a high-energy volleyball camp in summer 2026 at The Bolts Sports Performance in Texas! Designed for girls ages 10–18, this camp welcomes athletes of all experience levels who want to improve and enjoy the game. Led by Nike Camp Director Jamie Flemings-Houston, players will train through skill-focused drills, guided instruction, and competitive play. Athletes from the Dallas–Fort Worth area and beyond will build confidence, sharpen their techniques, and enjoy a fun, supportive training environment while growing their volleyball skills.",$379,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-bolt-sports-performance,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at The Bolts Sports Performance (Formerly Fieldhouse USA Mansfield) - Serving & Passing Clinic (July 17, 2026)",volleyball,10,18,2026-07-17,2026-07-17,1855 Lone Star Rd,Mansfield,TX,76063,"Experience a high-energy volleyball camp in summer 2026 at The Bolts Sports Performance in Texas! Designed for girls ages 10–18, this camp welcomes athletes of all experience levels who want to improve and enjoy the game. Led by Nike Camp Director Jamie Flemings-Houston, players will train through skill-focused drills, guided instruction, and competitive play. Athletes from the Dallas–Fort Worth area and beyond will build confidence, sharpen their techniques, and enjoy a fun, supportive training environment while growing their volleyball skills.",$69,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-bolt-sports-performance,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Farmington City Gymnasium -  (June 22–25, 2026)",volleyball,10,15,2026-06-22,2026-06-25,294 S 650 W,Farmington,UT,84025,"Join us this summer at Farmington City Gymnasium in Utah for fun and learning on the court! Train with Nike Volleyball Camp Director, Nickole Hogan, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-15, this camp in Farmington is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$369,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-farmington,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Utah Valley University - Serving Clinic (July 13, 2026)",volleyball,11,18,2026-07-13,2026-07-13,785 W 1000 S,Orem,UT,84058,"Join us this summer at Utah Valley University in Orem for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Sam Atoa, while enjoying a supportive and exciting atmosphere. Open to girls, ages 11-18, this camp in Utah is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$85,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-utah-valley-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Utah Valley University - Setting Clinic or Passing Clinic (July 13, 2026)",volleyball,11,18,2026-07-13,2026-07-13,785 W 1000 S,Orem,UT,84058,"Join us this summer at Utah Valley University in Orem for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Sam Atoa, while enjoying a supportive and exciting atmosphere. Open to girls, ages 11-18, this camp in Utah is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$85,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-utah-valley-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Utah Valley University - All Skills Camp (July 14–16, 2026)",volleyball,11,15,2026-07-14,2026-07-16,785 W 1000 S,Orem,UT,84058,"Join us this summer at Utah Valley University in Orem for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Sam Atoa, while enjoying a supportive and exciting atmosphere. Open to girls, ages 11-18, this camp in Utah is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$385,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-utah-valley-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Utah Valley University - HS Prep/Advanced Clinic (July 14–16, 2026)",volleyball,14,18,2026-07-14,2026-07-16,785 W 1000 S,Orem,UT,84058,"Join us this summer at Utah Valley University in Orem for fun and learning on the court! Campers of all abilities will train with Head Volleyball Coach, Sam Atoa, while enjoying a supportive and exciting atmosphere. Open to girls, ages 11-18, this camp in Utah is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out—sign up today!",$399,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-utah-valley-university,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at University of Utah -  (July 20–23, 2026)",volleyball,10,17,2026-07-20,2026-07-23,1836 Student Life Way,Salt Lake City,UT,84112,"Join us this summer at the University of Utah for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Grace Folkman, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-17, this Utah volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Salt Lake City—sign up today!",$489,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-university-of-utah,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at University of Utah -  (July 27–30, 2026)",volleyball,10,17,2026-07-27,2026-07-30,1836 Student Life Way,Salt Lake City,UT,84112,"Join us this summer at the University of Utah for fun and learning on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Grace Folkman, while enjoying a supportive and exciting atmosphere. Open to girls, ages 10-17, this Utah volleyball camp is geared toward building confidence, improving skills, and making new friends. From fun drills to friendly games, every moment is designed to help you enjoy the sport you love. Don’t miss out this summer in Salt Lake City—sign up today!",$489,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-university-of-utah,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Anacortes High School -  (June 1, 2026)",volleyball,10,18,2026-06-01,2026-06-01,1600 20th St,Anacortes,WA,98221,"2026 Camp Dates Coming Soon, Join Free Waitlist!",,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-anacortes,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Bellingham High School -  (June 1, 2026)",volleyball,10,18,2026-06-01,2026-06-01,2020 Cornwall Ave,Bellingham,WA,98225,"Athletes from the area and beyond are welcome to join our volleyball camp at Bellingham High School! We offer a variety of programs for campers to take their skills to the next level. Receive top-notch training from expert coaches and a camp curriculum designed by Coach James Finley, former DI head volleyball coach at Seattle University. Enjoy a fun and competitive volleyball camp, and get prepared for the upcoming volleyball season!",,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-bellingham-high-school,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Community First Champion Center - Intermediate/Advanced Camp (June 15–17, 2026)",volleyball,10,18,2026-06-15,2026-06-17,5000 W Champion Dr,Appleton,WI,54913,"Join us this summer at Community First Champion Center for an exciting volleyball experience on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Kyle Ullsperger, in a positive and supportive environment focused on learning and growth. Open to girl, ages 10-18, this camp in Wisconsin is designed to build confidence, develop fundamental skills, and create lasting friendships. With engaging drills and game play throughout the week, every session is built to help campers enjoy the sport they love. Don’t miss out in Appleton—register today!",$355,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-community-first-champions-center,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at Community First Champion Center - All Skills Camp (Aug. 10–13, 2026)",volleyball,10,18,2026-08-10,2026-08-13,5000 W Champion Dr,Appleton,WI,54913,"Join us this summer at Community First Champion Center for an exciting volleyball experience on the court! Campers of all abilities will train with Nike Volleyball Camp Director, Kyle Ullsperger, in a positive and supportive environment focused on learning and growth. Open to girl, ages 10-18, this camp in Wisconsin is designed to build confidence, develop fundamental skills, and create lasting friendships. With engaging drills and game play throughout the week, every session is built to help campers enjoy the sport they love. Don’t miss out in Appleton—register today!",$445,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-community-first-champions-center,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at TMI Episcopal - All Skills Camp (June 15–18, 2026)",volleyball,10,17,2026-06-15,2026-06-18,20955 W Tejas Trail,San Antonio,TX,78228,"Experience a fun volleyball training environment in summer 2026 at TMI Episcopal in San Antonio!! This camp is designed for players who want to improve their skills, learn new techniques, and enjoy the game in a positive setting. With guidance from coach Stacey Christy, athletes will take part in skill-building drills, competitive play, and team activities that strengthen confidence and on-court performance. It’s a great opportunity to train, connect with other players, and grow your love for volleyball in a fun and supportive environment.",$499-$555,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-san-antonio,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at TMI Episcopal - Serving & Passing Clinic (June 19, 2026)",volleyball,10,17,2026-06-19,2026-06-19,20955 W Tejas Trail,San Antonio,TX,78228,"Experience a fun volleyball training environment in summer 2026 at TMI Episcopal in San Antonio!! This camp is designed for players who want to improve their skills, learn new techniques, and enjoy the game in a positive setting. With guidance from coach Stacey Christy, athletes will take part in skill-building drills, competitive play, and team activities that strengthen confidence and on-court performance. It’s a great opportunity to train, connect with other players, and grow your love for volleyball in a fun and supportive environment.",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-san-antonio,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at TMI Episcopal - Team Skills Camp (July 20–23, 2026)",volleyball,10,17,2026-07-20,2026-07-23,20955 W Tejas Trail,San Antonio,TX,78228,"Experience a fun volleyball training environment in summer 2026 at TMI Episcopal in San Antonio!! This camp is designed for players who want to improve their skills, learn new techniques, and enjoy the game in a positive setting. With guidance from coach Stacey Christy, athletes will take part in skill-building drills, competitive play, and team activities that strengthen confidence and on-court performance. It’s a great opportunity to train, connect with other players, and grow your love for volleyball in a fun and supportive environment.",$499-$555,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-san-antonio,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at TMI Episcopal - High Intensity Camp (July 20–23, 2026)",volleyball,10,17,2026-07-20,2026-07-23,20955 W Tejas Trail,San Antonio,TX,78228,"Experience a fun volleyball training environment in summer 2026 at TMI Episcopal in San Antonio!! This camp is designed for players who want to improve their skills, learn new techniques, and enjoy the game in a positive setting. With guidance from coach Stacey Christy, athletes will take part in skill-building drills, competitive play, and team activities that strengthen confidence and on-court performance. It’s a great opportunity to train, connect with other players, and grow your love for volleyball in a fun and supportive environment.",$499-$555,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-san-antonio,FALSE,FALSE,camp,,,medium
"Nike Volleyball Camp at TMI Episcopal - Serving & Passing Clinic (July 24, 2026)",volleyball,10,17,2026-07-24,2026-07-24,20955 W Tejas Trail,San Antonio,TX,78228,"Experience a fun volleyball training environment in summer 2026 at TMI Episcopal in San Antonio!! This camp is designed for players who want to improve their skills, learn new techniques, and enjoy the game in a positive setting. With guidance from coach Stacey Christy, athletes will take part in skill-building drills, competitive play, and team activities that strengthen confidence and on-court performance. It’s a great opportunity to train, connect with other players, and grow your love for volleyball in a fun and supportive environment.",$89,day,all,open,,,https://www.ussportscamps.com/volleyball/nike/nike-volleyball-camp-san-antonio,FALSE,FALSE,camp,,,medium
